name	type	latitude	longitude	voivodeship
Bachanowo	wieś	54.233056	22.818056	podlaskie
Bachlawa	wieś	49.419167	22.338333	podkarpackie
Bachmatówka	wieś	53.386389	23.386944	podlaskie
Bachorce	wieś	52.665833	18.420556	kujawsko-pomorskie
Bachorza	wieś	52.737778	18.638333	kujawsko-pomorskie
Bachorza	wieś	52.393056	22.312222	mazowieckie
Bachorza	wieś	52.171389	22.841944	mazowieckie
Bachorzew	wieś	51.993889	17.560556	wielkopolskie
Bachorzewo	wieś	52.646944	19.261389	kujawsko-pomorskie
Bachorzyn	wieś	51.490278	19.186111	łódzkie
Bachotek	wieś	53.312500	19.458056	kujawsko-pomorskie
Bachowice	wieś	49.958889	19.491944	małopolskie
Bachórz	wieś	49.836111	22.274722	podkarpackie
Bachórzec	wieś	49.823056	22.332500	podkarpackie
Bachów	wieś	49.789722	22.488611	podkarpackie
Bachury	wieś	52.969722	23.784722	podlaskie
Baciki Bliższe	wieś	52.443333	22.921111	podlaskie
Baciki Dalsze	wieś	52.470278	22.916389	podlaskie
Baciki Średnie	wieś	52.449444	22.910278	podlaskie
Baciuty	wieś	53.054167	22.986389	podlaskie
Bacze	wieś	52.927222	20.713333	mazowieckie
Bacze Mokre	wieś	53.036389	22.134444	podlaskie
Bacze Suche	wieś	53.067500	22.116389	podlaskie
Baczki	wieś	52.534722	21.771667	mazowieckie
Baczki	wieś	52.374722	22.452222	mazowieckie
Baczków	wieś	51.872222	21.909444	lubelskie
Baczków	wieś	50.032500	20.441944	małopolskie
Baczyn	wieś	49.792778	19.720556	małopolskie
Baczyna	wieś	52.754444	15.115556	lubuskie
Baczyna	wieś	51.234722	20.520000	świętokrzyskie
Baczysław	wieś	53.832778	14.879167	zachodniopomorskie
Baćkowice	wieś	50.794167	21.232500	świętokrzyskie
Badowo-Dańki	wieś	51.951389	20.547778	mazowieckie
Badowo-Mściska	wieś	51.964444	20.558611	mazowieckie
Badów Górny	wieś	51.941667	20.531111	mazowieckie
Badrzychowice	wieś	50.348889	20.785000	świętokrzyskie
Badulki	wieś	51.548056	20.523889	mazowieckie
Bagatele	wieś	52.859444	21.698333	mazowieckie
Bagatelka	wieś	51.296667	18.319444	łódzkie
Bagicz	wieś	54.193056	15.700278	zachodniopomorskie
Bagienica	wieś	53.451944	17.783333	kujawsko-pomorskie
Bagienice	wieś	53.846667	21.229167	warmińsko-mazurskie
Bagienice	wieś	53.513333	22.394444	podlaskie
Bagienice	wieś	53.356389	22.243611	podlaskie
Bagienice	wieś	53.255278	20.861389	mazowieckie
Bagienice-Folwark	wieś	53.065278	21.185000	mazowieckie
Bagienice Duże	wieś	53.145556	20.006944	mazowieckie
Bagienice Małe	wieś	53.143333	20.016667	mazowieckie
Bagienice Małe	wieś	53.859444	21.238056	warmińsko-mazurskie
Bagienice Nowe	wieś	53.140833	19.977778	mazowieckie
Bagienice Szlacheckie	wieś	53.055278	21.199444	mazowieckie
Bagieniec	wieś	50.888611	16.485556	dolnośląskie
Bagienki	wieś	53.189722	22.853333	podlaskie
Bagieńsko	wieś	53.759722	19.880556	warmińsko-mazurskie
Bagińskie	wieś	53.494167	22.126944	podlaskie
Bagna	wieś	53.544167	15.173056	zachodniopomorskie
Bagna	wieś	53.729167	17.999444	pomorskie
Bagna	wieś	50.871667	18.712500	śląskie
Bagniewko	wieś	53.350000	18.230278	kujawsko-pomorskie
Bagniewo	wieś	52.780556	15.722778	lubuskie
Bagniewo	wieś	53.358056	18.248611	kujawsko-pomorskie
Bagniuki	wieś	52.947500	23.734722	podlaskie
Bagno	wieś	51.961944	16.065833	lubuskie
Bagno	wieś	51.338333	16.819722	dolnośląskie
Bagno	wieś	53.517222	19.535556	warmińsko-mazurskie
Bagno	wieś	52.423611	19.157500	kujawsko-pomorskie
Bagno	wieś	53.438611	22.932778	podlaskie
Bagno	wieś	50.623333	22.955556	lubelskie
Bagno	wieś	51.307222	19.689722	łódzkie
Bagny	wieś	53.625833	23.224167	podlaskie
Bajdy	wieś	53.877222	19.561667	warmińsko-mazurskie
Bajdy	wieś	49.764167	21.670833	podkarpackie
Bajerze	wieś	53.248889	18.457500	kujawsko-pomorskie
Bajki-Zalesie	wieś	53.299722	22.752500	podlaskie
Bytków	wieś	51.534722	16.258333	dolnośląskie
Bajory Małe	wieś	54.285556	21.520833	warmińsko-mazurskie
Bajory Wielkie	wieś	54.297500	21.507222	warmińsko-mazurskie
Bajtkowo	wieś	53.741389	22.256389	warmińsko-mazurskie
Bakałarzewo	wieś	54.094722	22.651667	podlaskie
Bakaniuk	wieś	54.029722	22.852500	podlaskie
Bakuła	wieś	53.208611	21.257500	mazowieckie
Bakus-Wanda	wieś	51.296389	23.272222	lubelskie
Balbinów	wieś	50.808889	21.501944	świętokrzyskie
Balcarzowice	wieś	50.463611	18.375278	opolskie
Balcerów	wieś	51.924444	20.152778	łódzkie
Balczewo	wieś	52.785556	18.363889	kujawsko-pomorskie
Baldram	wieś	53.760278	18.943889	pomorskie
Baldwinowice	wieś	51.117222	17.810278	opolskie
Baldwinowice	wieś	50.635278	16.894167	dolnośląskie
Bale	wieś	52.247500	22.131944	mazowieckie
Balewo	wieś	54.059444	19.405556	warmińsko-mazurskie
Balice	wieś	52.717778	18.151389	kujawsko-pomorskie
Balice	wieś	50.544722	20.833889	świętokrzyskie
Balice	wieś	50.088333	19.790278	małopolskie
Baligród	wieś	49.337500	22.288611	podkarpackie
Baliki	wieś	53.251667	21.884722	podlaskie
Balików	wieś	52.230556	19.701111	łódzkie
Balin	wieś	52.816389	18.305556	kujawsko-pomorskie
Balin	wieś	53.038611	19.369444	kujawsko-pomorskie
Balin	wieś	51.936944	18.815833	łódzkie
Balin	wieś	50.166667	19.380833	małopolskie
Balinka	wieś	53.775833	23.167500	podlaskie
Balków	wieś	52.089444	19.404444	łódzkie
Bałaje	wieś	50.180556	23.145278	podkarpackie
Bałamątek	wieś	54.614444	17.028056	pomorskie
Bałamutowo	wieś	53.896667	22.246389	warmińsko-mazurskie
Bałażówka	wieś	49.753889	20.367222	małopolskie
Bałąg	wieś	53.825833	20.218611	warmińsko-mazurskie
Bałdoń	wieś	51.668056	18.163611	wielkopolskie
Bałdowice	wieś	51.318611	17.789167	wielkopolskie
Bałdowo	wieś	54.056111	18.793333	pomorskie
Bałdowo	wieś	52.802778	19.278889	kujawsko-pomorskie
Bałdrzychów	wieś	51.867778	18.924167	łódzkie
Bałdzki Piec	wieś	53.602778	20.636389	warmińsko-mazurskie
Bałki	wieś	52.429444	22.358611	mazowieckie
Bałków	wieś	50.724722	19.924167	świętokrzyskie
Bałtów	wieś	51.489444	22.024722	lubelskie
Bałtów	wieś	51.015000	21.536111	świętokrzyskie
Bałucianka	wieś	49.531944	21.802222	podkarpackie
Bałucz	wieś	51.635000	19.058611	łódzkie
Kolonia Bałucz	wieś	51.646667	19.050000	łódzkie
Bałupiany	wieś	54.320833	22.238056	warmińsko-mazurskie
Banachy	wieś	50.499167	22.552500	podkarpackie
Bandrów Narodowy	wieś	49.395000	22.698611	podkarpackie
Bandysie	wieś	53.301389	21.217500	mazowieckie
Bania	wieś	51.003333	20.209167	świętokrzyskie
Banica	wieś	49.465000	21.049167	małopolskie
Banie	wieś	53.101667	14.662500	zachodniopomorskie
Banie Mazurskie	wieś	54.248611	22.034444	warmińsko-mazurskie
Baniewice	wieś	53.084444	14.610278	zachodniopomorskie
Baniewo	wieś	54.299722	16.657500	zachodniopomorskie
Banino	wieś	54.395000	18.405556	pomorskie
Baniocha	wieś	52.021389	21.128611	mazowieckie
Bańki	wieś	52.819722	23.125556	podlaskie
Bańkowszczyzna	wieś	51.053889	23.319167	lubelskie
Bańska Niżna	wieś	49.403333	20.010278	małopolskie
Bańska Wyżna	wieś	49.390833	19.981111	małopolskie
Barak	wieś	51.198056	20.866944	mazowieckie
Barak	wieś	51.286111	22.465833	lubelskie
Baraki	wieś	52.727222	20.457500	mazowieckie
Baraki	wieś	50.973611	23.301389	lubelskie
Baraki	wieś	50.896944	22.568056	lubelskie
Baraki	wieś	50.950278	21.908333	lubelskie
Baraki Chotumskie	wieś	52.889444	20.492500	mazowieckie
Baran	wieś	51.533611	22.488333	lubelskie
Baran	wieś	51.044722	20.496389	świętokrzyskie
Baranica	wieś	50.962500	22.951111	lubelskie
Baraniec	wieś	52.127500	17.716944	wielkopolskie
Baraniec	wieś	52.776667	20.471944	mazowieckie
Baraniec	wieś	52.781667	20.990833	mazowieckie
Baranki	wieś	52.946111	23.113611	podlaskie
Barankowo	wieś	53.309722	16.971944	wielkopolskie
Baranowice	wieś	51.560000	16.621389	dolnośląskie
Baranowice	wieś	51.565000	17.075278	dolnośląskie
Baranowice	wieś	51.044722	16.868333	dolnośląskie
Baranowice	wieś	52.737500	15.566111	lubuskie
Baranowiec	wieś	52.118611	18.872778	wielkopolskie
Baranowizna	wieś	52.181944	19.565278	łódzkie
Baranowo	wieś	52.438056	16.793333	wielkopolskie
Baranowo	wieś	52.496389	17.495556	wielkopolskie
Baranowo	wieś	52.215278	16.919722	wielkopolskie
Baranowo	wieś	54.275556	17.663333	pomorskie
Baranowo	wieś	52.614722	18.306944	kujawsko-pomorskie
Baranowo	wieś	54.312778	22.987500	podlaskie
Baranowo	wieś	53.827778	21.448056	warmińsko-mazurskie
Baranowo	wieś	53.322500	20.832500	warmińsko-mazurskie
Baranowo	wieś	53.175000	21.297222	mazowieckie
Baranów	wieś	51.267500	18.002500	wielkopolskie
Baranów	wieś	52.124167	20.472222	mazowieckie
Baranów	wieś	51.217222	21.736111	mazowieckie
Baranów	wieś	50.408889	20.802500	świętokrzyskie
Baranów	wieś	50.293611	20.353889	świętokrzyskie
Baranów Sandomierski	miasto	50.498333	21.542222	podkarpackie
Baranówek	wieś	51.880278	17.753889	wielkopolskie
Baranówek	wieś	50.774722	21.249167	świętokrzyskie
Baranówka	wieś	51.416111	22.659167	lubelskie
Baranówka	wieś	50.145556	20.099167	małopolskie
Baranówko	wieś	52.206389	16.898056	wielkopolskie
Barany	wieś	52.800556	19.082500	kujawsko-pomorskie
Barany	wieś	54.093333	22.340278	warmińsko-mazurskie
Barany	wieś	53.789444	22.330556	warmińsko-mazurskie
Barany	wieś	51.169444	19.048056	łódzkie
Barbarka	wieś	52.233611	18.028611	wielkopolskie
Barbarka	wieś	50.261111	19.893889	małopolskie
Barbarówka	wieś	51.130556	23.748056	lubelskie
Barce	wieś	52.231944	18.465833	wielkopolskie
Barchaczów	wieś	50.677500	23.379722	lubelskie
Barchlin	wieś	52.017500	16.403056	wielkopolskie
Barchnowy	wieś	53.938889	18.591111	pomorskie
Barchów	wieś	52.516944	21.653611	mazowieckie
Barciany	wieś	54.220000	21.353333	warmińsko-mazurskie
Barcice	wieś	53.873333	18.939722	pomorskie
Barcice	wieś	52.537222	21.263889	mazowieckie
Barcice Dolne	wieś	49.533611	20.654444	małopolskie
Barcice Drwalewskie	wieś	51.908056	20.996389	mazowieckie
Barcice	wieś	49.526111	20.651667	małopolskie
Barcice Rososkie	wieś	51.888333	21.145556	mazowieckie
Barcikowo	wieś	53.943889	20.433333	warmińsko-mazurskie
Barcikowo	wieś	52.515278	19.896111	mazowieckie
Barcin	miasto	52.857500	17.941944	kujawsko-pomorskie
Barcin-Wieś	wieś	52.887500	17.952500	kujawsko-pomorskie
Barcinek	wieś	50.943056	15.596389	dolnośląskie
Barcino	wieś	54.276667	16.962222	pomorskie
Barciszewo	wieś	54.284444	20.681111	warmińsko-mazurskie
Barcza	wieś	50.942222	20.767778	świętokrzyskie
Barcząca	wieś	52.154444	21.635556	mazowieckie
Barczew	wieś	51.485278	18.692222	łódzkie
Barczewko	wieś	53.849722	20.588611	warmińsko-mazurskie
Barczewo	miasto	53.828333	20.690278	warmińsko-mazurskie
Barczkowice	wieś	51.203333	19.513611	łódzkie
Barczków	wieś	50.133333	20.546944	małopolskie
Barczygłów	wieś	52.158611	18.176667	wielkopolskie
Barczyzna	wieś	52.378056	17.448333	wielkopolskie
Bardo	wieś	52.273889	17.496111	wielkopolskie
Bardo	miasto	50.506389	16.740556	dolnośląskie
Bardo	wieś	50.735556	21.041389	świętokrzyskie
Bardy	wieś	54.110000	15.706111	zachodniopomorskie
Bardyny	wieś	54.179722	19.941667	warmińsko-mazurskie
Bardzice	wieś	51.301667	21.163333	mazowieckie
Bardzinek	wieś	52.258889	19.134167	łódzkie
Bardzynin	wieś	51.893333	19.160556	łódzkie
Bargłów Dworny	wieś	53.776667	22.851111	podlaskie
Bargłów Kościelny	wieś	53.771111	22.818333	podlaskie
Bargłówka	wieś	50.227778	18.474444	śląskie
Bargłówka	wieś	53.740833	22.872500	podlaskie
Bargły	wieś	50.707500	19.120278	śląskie
Bargów	wieś	52.244722	14.915556	lubuskie
Barki	wieś	51.259722	23.093333	lubelskie
Barkocin	wieś	54.150556	17.205000	pomorskie
Barkowice	wieś	51.392778	19.835833	łódzkie
Barkowice Mokre	wieś	51.408333	19.866389	łódzkie
Barkowo	wieś	51.476389	16.799167	dolnośląskie
Barkowo	wieś	53.613611	17.185556	pomorskie
Barkowo	wieś	54.298333	22.201667	warmińsko-mazurskie
Barlewice	wieś	53.918333	19.061944	pomorskie
Barlinek	miasto	52.997222	15.219444	zachodniopomorskie
Barłogi	wieś	51.936389	15.084722	lubuskie
Barłogi	wieś	52.182778	18.073333	wielkopolskie
Barłogi	wieś	52.219444	18.766667	wielkopolskie
Barłogi	wieś	51.425556	22.200833	lubelskie
Barłomino	wieś	54.534167	18.098889	pomorskie
Barłożnia Gościeszyńska	wieś	52.158056	16.148611	wielkopolskie
Barłożnia Wolsztyńska	wieś	52.167222	16.124722	wielkopolskie
Barłożno	wieś	53.785278	18.611944	pomorskie
Barniewice	wieś	54.404722	18.437500	pomorskie
Barnim	wieś	53.236944	15.010556	zachodniopomorskie
Barnimie	wieś	53.176389	15.804444	zachodniopomorskie
Barnisław	wieś	53.364722	14.407778	zachodniopomorskie
Barnowiec	wieś	54.216389	17.236111	pomorskie
Barnowiec	wieś	49.505000	20.783889	małopolskie
Barnówko	wieś	52.784722	14.768056	zachodniopomorskie
Barszcze	wieś	53.744444	22.755556	podlaskie
Barszczewo	wieś	53.125556	23.014444	podlaskie
Barszczewo	wieś	52.982222	23.677222	podlaskie
Barszczowa Góra	wieś	53.969444	22.970278	podlaskie
Barszczówka	wieś	53.052778	23.006944	podlaskie
Bartąg	wieś	53.715833	20.468889	warmińsko-mazurskie
Bartel Wielki	wieś	53.914444	18.143889	pomorskie
Bartężek	wieś	53.821389	19.869167	warmińsko-mazurskie
Bartki	wieś	53.274722	20.384722	warmińsko-mazurskie
Bartki	wieś	53.288333	22.416944	podlaskie
Bartkowice	wieś	50.919167	19.375000	śląskie
Bartkowo	wieś	53.210000	14.542222	zachodniopomorskie
Bartków	wieś	51.513889	16.772778	dolnośląskie
Bartków	wieś	51.315833	17.343333	dolnośląskie
Bartków	wieś	50.978611	20.645000	świętokrzyskie
Bartlewo	wieś	53.288889	18.606111	kujawsko-pomorskie
Bartłomiejowice	wieś	52.648889	18.743611	kujawsko-pomorskie
Bartłomiejowice	wieś	51.308611	22.110278	lubelskie
Bartne	wieś	49.562778	21.337222	małopolskie
Bartnia Góra	wieś	54.146944	22.722222	podlaskie
Bartnica	wieś	50.637778	16.395833	dolnośląskie
Bartniczka	wieś	53.248611	19.603889	kujawsko-pomorskie
Bartniki	wieś	51.560556	17.549167	dolnośląskie
Bartniki	wieś	53.269722	19.337500	kujawsko-pomorskie
Bartniki	wieś	54.082778	20.757778	warmińsko-mazurskie
Bartniki	wieś	53.780278	23.523333	podlaskie
Bartniki	wieś	52.006667	20.264167	mazowieckie
Bartniki	wieś	53.046111	20.923333	mazowieckie
Bartochów	wieś	51.670833	18.624167	łódzkie
Bartodzieje	wieś	51.680278	16.326111	dolnośląskie
Bartodzieje	wieś	52.842222	17.174444	wielkopolskie
Bartodzieje	wieś	52.691944	21.194444	mazowieckie
Bartodzieje	wieś	51.771389	20.918889	mazowieckie
Bartodzieje	wieś	51.525556	21.207222	mazowieckie
Bartodzieje	wieś	51.335278	21.486389	mazowieckie
Bartodzieje	wieś	51.168333	19.725556	łódzkie
Bartolin	wieś	51.859444	19.638611	łódzkie
Bartolino	wieś	54.273056	16.511389	zachodniopomorskie
Bartołdy	wieś	52.964167	20.838056	mazowieckie
Bartołty Małe	wieś	53.790833	20.856389	warmińsko-mazurskie
Bartołty Wielkie	wieś	53.789722	20.825000	warmińsko-mazurskie
Bartosy	wieś	52.903333	21.688889	mazowieckie
Bartosze	wieś	53.822778	22.265556	warmińsko-mazurskie
Bartoszewice	wieś	51.684167	17.132778	wielkopolskie
Bartoszewo	wieś	53.518611	14.457222	zachodniopomorskie
Bartoszki	wieś	53.376667	20.495000	warmińsko-mazurskie
Bartoszowa	wieś	50.887500	16.972778	dolnośląskie
Bartoszowiny	wieś	50.838611	21.031944	świętokrzyskie
Bartoszów	wieś	51.187222	16.212222	dolnośląskie
Bartoszówek	wieś	51.003611	16.389444	dolnośląskie
Bartoszówka	wieś	51.975833	20.658333	mazowieckie
Bartoszówka	wieś	51.636944	20.327500	łódzkie
Bartoszówka	wieś	51.006111	15.362778	dolnośląskie
Bartoszyce	miasto	54.251111	20.809444	warmińsko-mazurskie
Bartoszylas	wieś	53.990833	18.101111	pomorskie
Barty	wieś	53.872222	19.674722	warmińsko-mazurskie
Baruchowo	wieś	52.491389	19.237778	kujawsko-pomorskie
Barut	wieś	50.554167	18.426111	opolskie
Barwałd Dolny	wieś	49.862500	19.573611	małopolskie
Barwałd Górny	wieś	49.863056	19.620556	małopolskie
Barwałd Średni	wieś	49.865278	19.590833	małopolskie
Barwice	miasto	53.744722	16.355278	zachodniopomorskie
Barwik	wieś	54.400556	18.194444	pomorskie
Barwiki	wieś	53.369722	22.419722	podlaskie
Barwinek	wieś	49.435278	21.690556	podkarpackie
Barwino	wieś	54.289167	16.913056	pomorskie
Barycz	wieś	51.097500	16.253333	dolnośląskie
Barycz	wieś	51.593611	19.211389	łódzkie
Barycz	wieś	49.815833	22.032778	podkarpackie
Barycz	wieś	51.225000	20.406389	świętokrzyskie
Barycz	wieś	49.899444	22.900000	podkarpackie
Barycz	wieś	50.929444	19.782222	łódzkie
Barycz	wieś	50.949167	20.220556	świętokrzyskie
Barycz-Kolonia	wieś	51.322222	21.650833	mazowieckie
Barycz Nowa	wieś	51.311944	21.643333	mazowieckie
Barycz Stara	wieś	51.311389	21.666389	mazowieckie
Baryczka	wieś	51.317500	21.818056	mazowieckie
Baryczka	wieś	49.881667	21.903056	podkarpackie
Barzowice	wieś	54.478056	16.509722	zachodniopomorskie
Barzykowo	wieś	53.402500	22.133611	podlaskie
Barzyna	wieś	51.035833	17.590278	opolskie
Basin	wieś	52.148056	20.502778	mazowieckie
Basinów	wieś	52.523889	21.551111	mazowieckie
Basinów	wieś	51.693056	21.354167	mazowieckie
Basonia	wieś	51.004722	21.824722	lubelskie
Baszewice	wieś	53.863056	15.199167	zachodniopomorskie
Baszki	wieś	51.324167	22.627222	lubelskie
Baszków	wieś	51.680000	17.290278	wielkopolskie
Baszkówka	wieś	52.034722	20.920556	mazowieckie
Basznia Dolna	wieś	50.175000	23.226944	podkarpackie
Basznia Górna	wieś	50.163889	23.256667	podkarpackie
Baszowice	wieś	50.876944	21.067500	świętokrzyskie
Baszyn	wieś	51.435833	16.618889	dolnośląskie
Baszyny	wieś	51.717778	17.640000	wielkopolskie
Batkowo	wieś	52.768611	18.210278	kujawsko-pomorskie
Batogowo	wieś	52.975278	21.308333	mazowieckie
Batorowo	wieś	52.421944	16.739444	wielkopolskie
Batorowo	wieś	53.493056	17.328333	wielkopolskie
Batorówko	wieś	53.479722	17.304167	wielkopolskie
Batorz	wieś	50.849167	22.493056	lubelskie
Batowice	wieś	50.111667	20.016667	małopolskie
Batycze	wieś	49.860278	22.746667	podkarpackie
Batyń	wieś	53.879722	15.888056	zachodniopomorskie
Bawernica	wieś	54.284722	17.696667	pomorskie
Bazar	wieś	50.993056	22.851111	lubelskie
Bazar	wieś	51.295000	19.645000	łódzkie
Bazów	wieś	50.595000	21.448056	świętokrzyskie
Bażanowice	wieś	49.737778	18.705000	śląskie
Bażanówka	wieś	49.605833	22.053611	podkarpackie
Bażany	wieś	50.928889	18.173889	opolskie
Bażyny	wieś	54.132778	20.040833	warmińsko-mazurskie
Bąblin	wieś	52.675556	16.721111	wielkopolskie
Bąblinek	wieś	52.685556	16.695833	wielkopolskie
Bąbliniec	wieś	52.691389	16.739722	wielkopolskie
Bąbolin	wieś	52.876667	18.396389	kujawsko-pomorskie
Bąbowo	wieś	52.658889	17.984444	kujawsko-pomorskie
Bącka Huta	wieś	54.370000	17.974722	pomorskie
Bącz	wieś	54.382222	17.993333	pomorskie
Bącza-Kunina	wieś	49.530278	20.735556	małopolskie
Bączal Dolny	wieś	49.758333	21.389722	podkarpackie
Bączal Górny	wieś	49.769722	21.367778	podkarpackie
Bączałka	wieś	49.912500	21.471389	podkarpackie
Bączek	wieś	54.029444	18.463889	pomorskie
Bączki	wieś	51.765278	21.453333	mazowieckie
Bączylas	wieś	51.793333	16.904167	wielkopolskie
Bądecz	wieś	53.213056	17.076389	wielkopolskie
Bądki	wieś	53.691667	18.974167	pomorskie
Bądkowo	wieś	52.705000	18.786944	kujawsko-pomorskie
Bądkowo	wieś	52.750556	20.617500	mazowieckie
Bądkowo-Podlasie	wieś	52.691667	19.526944	mazowieckie
Bądkowo-Rochny	wieś	52.686111	19.524444	mazowieckie
Bądkowo-Rumunki	wieś	52.682222	19.449167	mazowieckie
Bądkowo Jeziorne	wieś	52.680556	19.477222	mazowieckie
Bądkowo Kościelne	wieś	52.671667	19.497500	mazowieckie
Bądków	wieś	51.750000	20.830278	mazowieckie
Bądków	wieś	51.954444	19.435000	łódzkie
Kolonia Bądków	wieś	51.739722	20.842778	mazowieckie
Bądków Drugi	wieś	51.960833	18.644722	wielkopolskie
Bądkówek	wieś	52.699444	18.777222	kujawsko-pomorskie
Bądy	wieś	54.125833	19.716389	warmińsko-mazurskie
Bądze	wieś	54.231389	20.555833	warmińsko-mazurskie
Bądze	wieś	53.796944	19.463056	pomorskie
Bądzów	wieś	51.569722	16.054444	dolnośląskie
Bądzyn	wieś	53.088889	19.844722	mazowieckie
Bądzyń	wieś	51.595278	19.482222	łódzkie
Bągart	wieś	53.966389	19.357500	pomorskie
Bągart	wieś	53.240556	18.434722	kujawsko-pomorskie
Bągart	wieś	53.348889	18.859722	kujawsko-pomorskie
Bąk	wieś	53.920833	17.958889	pomorskie
Bąki	wieś	50.979167	16.885833	dolnośląskie
Bąki	wieś	53.177500	20.480000	mazowieckie
Bąki	wieś	51.766111	18.975000	łódzkie
Bąkowa	wieś	51.212500	21.466389	mazowieckie
Bąkowa Góra	wieś	51.139167	19.868611	łódzkie
Bąkowice	wieś	50.930278	17.701111	opolskie
Bąkowiec	wieś	51.497222	21.692222	mazowieckie
Bąkowiec	wieś	51.443611	19.647500	łódzkie
Bąkowo	wieś	53.110833	17.247500	wielkopolskie
Bąkowo	wieś	53.570833	18.610833	kujawsko-pomorskie
Bąków	wieś	51.405833	17.553333	dolnośląskie
